E_MeV,theta_deg
12.58883312033754,55.005197390282746
10.541517663461676,64.0945888422029
13.521806008821024,44.7466176252616
7.554308407259347,72.75545591934889
14.768978706962477,38.43127365902272
6.096141031287861,80.88386485156748
16.883949537925712,27.9328693422635
3.9992296640282143,97.2812212007914
11.63567797308973,53.03886894214496
9.418758542795057,63.218449756379286
15.112501847987737,36.96291918039609
5.794797038660593,82.96494050601841
12.601786605769938,48.63274086540236
8.407739112535895,68.10401596653661
15.11600246709266,37.17782294883682
5.858831088846106,82.69152037586541
14.797603580688934,38.97311426845796
6.271611790692022,80.23408568376732
15.981584824394268,32.980824577077165
4.987058179957371,88.92844226443664
18.87967284849168,13.281948959555317
1.880065279676435,130.75116858312376
11.900698318814351,51.6496301640805
9.074516785715026,64.69638218946915
11.736693161458756,52.696375100827495
9.358555431562499,63.6044310286061
17.866534900943808,22.14819990396256
3.027114690998478,108.52674119689848
12.27159613133999,50.36743049488038
8.838443812016594,66.17481722764646
13.262990539333774,45.67008937457365
7.7355257621869455,71.59576119112066
11.131100012868878,55.23950936217281
9.900781893023458,60.88020009515429
15.811550801223206,33.46292529016184
5.061057817822401,88.1330481103897
17.804048708744524,22.51105961691196
3.0820369047773744,107.75467129258124
15.218890992672819,36.67571698851848
5.750922431908112,83.40553552922923
17.9584493685071,20.576390453156815
2.7657875805862098,111.86879586785238
12.194208456196897,50.68064494389899
8.905193032432312,65.82018538573209
14.550100955699197,40.12313413063305
6.524393784268057,78.68060027229662
14.916934589419562,37.83857667723007
5.977494236870773,81.72212081461096
13.920160254633718,42.39679105836506
6.96817475447209,75.62020365263085
11.80807951479601,52.2664333102464
9.24431987580121,64.0535441135596
16.470962054056628,29.646968358770966
4.290896681073075,94.24080087627439
14.981456927892655,38.12988134693154
6.089508745227512,81.39863916441621
12.482858209565073,49.464409256392855
8.637914370130284,67.19876552634818
13.14565784617594,46.447934062430384
7.9423225744789105,70.6994853010808
12.722942836973727,48.07758005080812
8.279886285862514,68.74350120110125
12.696144081106976,48.10692643402736
8.274739673543973,68.6958299341438
18.994299005984374,10.594084678790319
1.6244185809815015,139.09306714051183
18.078815525254587,20.16571378264346
2.718188919205833,112.84076651173028
16.258671382789803,31.349557131076434
4.649439356337437,91.4928215949309
15.845991995845466,33.472704292972004
5.07475884307429,88.14202572006491
18.41297075360293,17.04433366613963
2.2903187310737705,120.33392672861083
12.337719915201163,49.77565246307152
8.662106452416385,66.79543481372403
18.052029610187592,20.062303575404027
2.6960577829520105,113.04901466058526
17.480711922574166,24.6331225747318
3.4284295704739565,103.45688651164258
11.573562473371158,53.244637569553554
9.453637891944089,62.98638000435103
15.263904542743067,36.07273654529373
5.594261353325858,84.22206042341226
13.418217870861504,45.049985169257084
7.60433588307563,72.36026254762203
12.772678478781941,47.796104825327355
8.208374072133262,69.06210129354324
13.660697890317097,44.01439857694887
7.3769318704206555,73.64436639988237
10.631077856615988,57.288955907331946
10.314529619767976,58.74371484112355
15.967323259215238,32.75041547183251
4.921873711966507,89.24886746991156
10.798381904141173,56.81654095617566
10.262545535581369,59.26828914141784
15.835597426039016,33.62289009316719
5.111686515932079,87.92416788552669
15.453168903326041,35.44164182698541
5.482977534716049,85.18321916648077
16.423094654355875,30.24040335881682
4.421073065176251,93.28555071693327
14.039234738272288,41.978919287531
6.888139655065628,76.17521515648296
17.832993394958585,22.069053836773627
3.005995444744225,108.6646638607199
15.778864650389135,33.48504687654647
5.056438410931063,88.0802558502377
15.147940676396022,36.530118647466
5.682860056940631,83.54769056672507
12.279945845745988,50.346756378265304
8.836093549323131,66.20046716000353
12.89300128504356,47.67708961511254
8.235200190847669,69.26354709056852
18.048739497326217,20.65381400987525
2.7956751231603683,111.76384051676817
11.83766228204053,51.837002984302245
9.102532042121524,64.47638819481783
19.132036060777846,9.901427306942464
1.5815055770695974,141.45383153939574
15.960504761983408,33.29735543192983
5.064590870131447,88.464659671797
15.51812023575405,35.10121704124589
5.410273039387459,85.68288529557954
16.22422321966088,31.887235563704557
4.776322910738373,90.67279850208436
15.357604402443382,35.917990228802836
5.583837406071157,84.48765239919723
15.206707108687766,36.76061427663974
5.7710360179102915,83.28765357063367
15.611435114010419,35.01652536420681
5.41879718312821,85.85830497506194
12.331786332606566,49.99494404081452
8.738893209185306,66.5773056892629
18.200126182954634,19.540494325352054
2.6362904520496055,114.30610500568761
16.382492328895992,30.132321505816765
4.3834222391211375,93.42527053972688
14.908977355478914,37.78527962737948
5.958645360673032,81.7839796553268
16.986397968390634,27.148776955776988
3.848527055175577,98.66523421228723
18.451687724168387,17.01764281175855
2.292649735993857,120.4260984608678
17.50700445069342,24.19365833312852
3.345597496351438,104.29415699349946
11.13192421220277,55.283962158842904
9.91882113397169,60.84144380068837
17.298651558447453,25.297046564462505
3.5244012350111875,102.12000540250035
18.129434015113244,19.306391883020286
2.586017566268195,114.78512843714059
11.846640180549928,51.91999639504261
9.139742499891469,64.40457971747074
15.885030375622055,33.33685024156824
5.05099369945694,88.35934281754712
17.961350372641682,20.827679885797743
2.809494498177134,111.33314922880494
15.465037952554939,35.570485676102685
5.523452661744921,85.01902577736875
13.840561994682087,43.09107272417067
7.157580258872476,74.78567785013189
15.99116904567277,32.30689564155415
4.813798517543932,89.90507718396417
14.317508591205396,40.85818292440064
6.655132508551986,77.65791802322249
15.333088002517204,35.79053014098237
5.538971146106353,84.64003158646467
12.311633364023521,49.85104390312824
8.673456217075938,66.70404977765028
15.136726797409295,37.16802451227385
5.86376378407516,82.71760768447653
11.943887637347883,51.44195504311037
9.025533874899349,64.92249174607961
17.22710258055793,25.709731382188338
3.5944651907087177,101.3310068424555
16.643152338456368,29.06694871502772
4.199574213872959,95.27488089971246
15.144325376019395,36.711483121028444
5.7337495400476834,83.31021262508273
15.754378900713185,33.679390182377716
5.100510675451808,87.79143136635817
12.61776887291477,48.505517627320366
8.371446936651594,68.24211823394317
17.111401660203086,26.87501476571699
3.818429930888989,99.21618841961867
12.009726330957648,51.24714673383011
8.996234690421545,65.152606818274
17.26921475947052,25.251296761359765
3.5082810737462333,102.18282761248058
17.072706893504595,27.21794997135188
3.8850705017422493,98.60547301877877
15.343935741436887,36.026792039421345
5.609922414699708,84.3352055615463
14.000569293149523,42.12041878433498
6.9160150649504315,75.98790594540519
17.296724190739575,25.686370980806913
3.6055245596631202,101.4194749765884
14.280849440970854,41.325163184318136
6.7874807992505115,77.0881978720187
11.153555769264356,55.30941370223416
9.945328089199123,60.83407810623254
11.885910875637729,14.622710903632239
0.7983035652000536,91.11651457639566
10.276651624079314,28.229332886039604
2.6624819162008873,71.07453838381346
10.880835489369023,24.114262614794566
2.0043618459429924,76.37546914406177
7.647555422798935,42.31145219064654
5.249303711611586,54.79410336029904
11.350745701205533,20.691212936556397
1.5184033437204425,81.30285801459192
8.154088447609453,39.684197803423274
4.738947382247449,57.60137170796802
10.443297414218344,27.203079928378138
2.493313450337653,72.3849514917171
6.938816744549436,45.83510602422401
5.9286660592543505,51.06744150092814
12.535345918636697,6.197256117269306
0.19741523552030404,117.69498548061458
8.486729625494682,38.239066913439856
4.477083218895839,59.337219307368045
7.056612265533668,45.75059767736679
5.951988897404781,51.440805110789185
11.834933955964688,16.910556557747118
1.0548241288653726,87.63124229441385
9.71024536463949,31.50134580299326
3.224105039024705,67.02047730254512
12.493963447124168,8.855518824850753
0.3426397358634592,106.99255384150676
6.465602887553934,48.136726450793645
6.364565972170277,48.66020284416302
9.273458989169537,34.15756328304075
3.713514514423921,64.00762654144563
11.696292825767006,18.102833775928588
1.1932075099284623,85.54489780291311
10.114957306935901,28.718281874855602
2.730489024606375,70.21179185380919
11.030142298394274,22.852797523432063
1.8150083273240636,78.02956226406893
7.3587619151462835,44.11019389892678
5.622941548688143,53.08188777830872
11.309693082917182,20.61741016142472
1.5031549673606426,81.22744507983103
10.038526040330842,29.20653517222691
2.813685039667835,69.61978212789188
12.70027007172514,5.30359793559161
0.1668765137197159,123.87152568064008
10.499042802944558,26.633909440233527
2.3958500044514164,73.01285515535797
10.717639386397803,25.498956093518558
2.2224283591126825,74.64374844800506
8.592170639844078,37.46050312316919
4.316655094087851,60.079602350949806
11.952808251417203,14.830660804258963
0.8253043372112856,91.11575257034394
8.529705460463166,37.74392181726015
4.368228280468123,59.74073717840465
9.695888662242801,30.709246782995407
3.055486969592347,67.51993356099713
8.767525840942202,35.99758818629358
4.0152260087769065,61.4333186669506
8.710011006179851,37.06323479133828
4.2525661594281505,60.64182330393498
9.417262234881374,32.92088297946716
3.4697171317085163,65.21807774872381
6.604333552078234,47.652076059521065
6.289880450180085,49.277202291378046
11.733230269578954,17.903435147661153
1.170708650331087,85.9391002413942
9.385580663806238,32.90898137042755
3.4603016781517004,65.13366516887842
8.127867569370451,39.83906041911823
4.769910478249928,57.44356760450043
7.68193079057744,42.16700053317071
5.223263865230199,54.96453621617714
11.646171479152368,17.324394554156196
1.0896596463164654,86.30025483662553
10.93606983289086,23.19509869035202
1.858823541331156,77.38822826271362
8.12556996653624,40.286855784277606
4.8824250283449055,57.19354142701093
7.597362090768445,42.65836956147282
5.322870247718714,54.47657081034977
7.5133973340023585,43.306192143007465
5.464382535186663,53.914287496895966
7.714527471877841,42.25269394035863
5.256577941607499,55.011463152212684
7.585009643550578,42.734984022789675
5.3387154820582206,54.403069754393705
9.965921067945583,30.203520119872902
3.0022922519670203,68.68189764857404
10.739161892901139,25.39834348226114
2.2076187741383313,74.79816348269429
10.912419915667826,23.0936115001835
1.8394208884121577,77.39814034339766
12.220898768257493,11.205448846762858
0.5001991488572388,99.14385221436656
8.412894570153483,38.283803503807064
4.467325978521508,59.10502648428238
7.1430600318875825,44.89143225660307
5.752376330667164,52.09492093033478
11.599400266183778,18.897055283190436
1.2897595180306753,84.21631975483469
11.57269173085551,18.048642668787867
1.174917249647911,85.10785166118612
7.784035611966722,41.71066573865783
5.138793217286275,55.486244583946416
12.546205398924148,6.779301789197756
0.22570428349488747,115.06348894549511
8.748151676815418,36.501225685169366
4.128560951756177,61.08044910209619
10.3652363800234,26.632241040859853
2.375141485527865,72.58634234176483
8.041997246990618,40.075942611614074
4.803436339786193,57.07422796205324
12.071264488290101,13.043227476506976
0.652971896190957,94.66512526007236
9.414972767642137,33.30288887776388
3.553565950681903,64.96226580650405
9.119129724183384,34.17908345552979
3.682958513262502,63.55137666249063
9.09247662858026,34.60206705798361
3.7724070162414858,63.21155720285776
10.382166231445833,27.375374966612984
2.516077638896941,72.05899794356247
8.086723198698298,40.110672056895524
4.825811164416605,57.18114145207057
8.362314580469432,39.079809119203006
4.649491654312277,58.51579370912439
12.351125567765408,10.745001883008419
0.47083523050894804,100.95785396429808
10.38684319519756,26.760225458536247
2.401952536832952,72.55539532830142
11.194337614442551,21.804051497190905
1.669003444604411,79.61027556417913
11.921503216689278,14.337936114854612
0.7710855174306586,91.73212702492829
8.243956084422855,39.65298889154299
4.758076817991341,57.86886112128567
10.961611210976052,22.886541244320604
1.812058026100627,77.75930252058346
8.219657970891635,39.36344852935992
4.678292329338363,57.96087220250454
12.385146103574662,7.716376606029935
0.26795721429329067,110.084596977781
10.631931844950593,25.741364791874325
2.2533265478610343,74.16480234934221
9.052608708404852,35.29342701365669
3.921757331521669,62.67019914100001
10.268691347712245,27.631088795654282
2.5462731632130975,71.50621976722564
10.370845194843547,27.600214047685345
2.5569383442902716,71.84866458413714
12.707462208304543,5.182804723680012
0.16250311698962072,124.66111329245595
12.6994682208027,3.571058967690579
0.10990433201918393,136.4074172155041
8.71766697383347,36.88468327413361
4.21180731165971,60.76834837257509
6.810020355526247,46.90076616998949
6.168423480769736,50.20653517430795
6.992215133501678,45.66153845253122
5.9024810962278185,51.30100711633361
6.914351482554482,45.84429410274591
5.921564099477861,50.99311075477949
8.191661137210705,39.31307171733617
4.657525176384403,57.909779028945024
12.544557930632582,4.832742609769368
0.14249279766775924,125.53098355469255
9.437258857900698,33.10959879021358
3.5156115334333826,65.15248201109205
8.591456039090616,37.39222115899166
4.300005939264828,60.11706516415178
8.994830195601878,35.69926479790172
4.002178216892638,62.25815800798238
7.257215020790242,44.12356302872927
5.589396705992122,52.789251868676914
10.399191842005662,27.307556433319778
2.5059885875226007,72.16518083712863
8.348099355277473,38.57835905430094
4.521227381415138,58.757148647836694
7.457839920338438,43.464826027765945
5.486725663655045,53.67953122269373
6.617554658757685,47.50101457747902
6.2537561682523,49.38299863031463
9.790325810345003,30.50431376312214
3.031140980212399,67.94582647082947
6.949099612264642,45.98045430635608
5.972241305352122,51.02879403332372
12.157074365794053,13.189299995917828
0.6725975240431392,94.8420600047787
12.122465133502235,12.364442034432154
0.5936331069428258,96.20090321603823
8.017663380126884,40.472848833022404
4.896219998793083,56.79303445056892
7.44414542756211,43.21882776859547
5.416919066672188,53.76361864551597
10.736004646970997,24.377070518172673
2.029684794580433,75.65918722017305
12.445716657155659,7.932060011766632
0.2832320858274784,109.74387096529495
6.093062198534671,5.784850263451212
0.8039558617314313,16.31552591278871
4.904917109412765,17.52139860158278
1.9002749332616142,29.15021641131766
5.449216064594031,14.630707437730523
1.4854634561505264,29.227121289254463
5.246505090212961,14.845274425690643
1.5619268479296622,28.270684028581055
5.089996239920902,17.33293903494866
1.8248200477211096,30.091020990937032
5.510236354033027,11.241497768068198
1.226533156528875,24.668655859765042
4.5136957594758,19.90410136775374
2.2649215651923127,28.89104053545311
5.881228394852389,4.363705413388586
0.8204161742721983,11.897013334638615
5.767684263826123,9.926018940995585
1.075698057006691,23.800285491092772
3.6177879798079404,25.790223981046008
3.2847055693067118,27.191084560966782
5.115665481065568,17.016107572017138
1.7878756131299856,29.9255055858905
4.654443596418312,20.50344934679115
2.2786299809010035,30.22410260278217
4.64304891157008,19.01622438231188
2.130621507470787,28.93674167204858
5.325759816158904,15.693741471150977
1.608916422028317,29.763320471607734
3.7431311089382024,24.51139549269902
3.0764332490867963,27.280064883012045
5.438696625168826,14.254852528090238
1.4585950866163877,28.67993935741611
5.437711255549815,14.116897115750994
1.448124424389352,28.49297790630775
5.263471692785404,13.844341648291227
1.479059338750477,27.09209263767497
4.908143710614099,18.060902402396422
1.949871802687464,29.688879910257498
5.208266644375237,15.171131989344028
1.599970494536307,28.43596532483254
5.044139484472243,16.430395902472412
1.7575661383274488,28.873492598827504
3.6077247478867314,25.795470423266572
3.2899540392886673,27.13119738628014
3.742075948032886,24.116309299688997
3.0313713552337918,27.04721352668228
4.883156205639061,16.890514046540215
1.8502800065083314,28.383620289084334
5.330516538530339,12.557910750523954
1.3663658985628713,25.68785677367146
5.283965031932514,13.97169447844907
1.4823839385362803,27.382012853556734
3.495404372600319,25.35381189296762
3.29097899180808,26.20073392550522
3.7676603679548393,24.90577160666228
3.111894636003587,27.651345242125092
4.581810040911738,19.701838509520208
2.220289957190147,29.14199381031897
5.191100959026529,14.318069140786044
1.537498143690641,27.27940610715338
5.492707432138477,11.637003752791099
1.2566034335588228,25.209449329393937
4.686306030497578,18.199971881231424
2.037105458109978,28.468978284405004
3.80102366952062,25.05370676315617
3.1151142019744116,27.93831759675876
5.098826864295303,16.406177621870352
1.738371602999167,29.17909392811135
5.235796600155718,16.44225753854057
1.7004006657366233,30.052423131531114
4.162520413047877,22.999131482487734
2.7287590894413682,28.959180411498487
5.557830825355992,12.84058450695112
1.3191325524373188,27.43300347112043
5.204684763496892,14.2151304406645
1.5253486328261623,27.22827941009865
4.877111609627449,19.0904838640365
2.0606082999354847,30.42984738571132
3.473473735843058,26.131824504339022
3.3940407470295364,26.464598543824053
6.135659809501814,4.651681545029564
0.7589210068380536,13.503368953147525
3.712821934139021,24.5773869378916
3.0977363061959196,27.129454372364787
5.822797611068964,10.591574854074926
1.099161853365782,25.324280276544034
5.415793686163184,14.91432702839859
1.5179344232956193,29.379262241218427
3.4877734444939135,26.404085135081626
3.4201057603473473,26.68901397886462
5.582475811584553,13.019546436384658
1.3250689423212059,27.841205317031765
3.875078711338742,23.79716286318134
2.9363265006544514,27.681370657633128
6.000285732111532,2.518367995606558
0.7513051495284806,7.221895500289618
4.06649065740905,23.41112677325691
2.8132667710297765,28.626434633260217
5.252061538939312,14.521918069706933
1.5345491591381988,27.901212328176413
4.23002697183017,22.577942487971395
2.655452892113219,29.10199898615832
4.715853831438577,20.221630043700646
2.228668605351092,30.37959214039351
3.956874685210332,23.92769570117426
2.91708205747665,28.262971930175933
4.8848113121475745,18.953884933122094
2.044482235831091,30.35789726056416
5.008313323853875,16.9444772574957
1.814537816118289,29.19780010896224
5.512516809755175,11.937454175776741
1.2702942840686626,25.797521197702483
5.760777713233689,10.510765721329118
1.111136198964524,24.82832252560844
4.3681041564829215,21.609254864957073
2.4970679584382927,29.28922023217518
6.01636560067742,5.793566878274087
0.8244712586167324,16.022533087785263
5.638510589553114,12.19745002061637
1.2518834470416351,26.9370452030236
4.194461766006241,23.089860385443835
2.7270038859825707,29.212299307508953
4.503691129239318,19.340973383694262
2.21221785185699,28.36575984872228
4.591276321989413,18.905491592836967
2.1380382112267116,28.525288714153504
4.28497943644035,21.48928573769069
2.5149524179609584,28.695372019319908
5.673605189533193,9.256885701837172
1.0663132977931644,22.02965268240536
5.688233502093465,11.775884387432102
1.2099810434318403,26.560617875113167
5.385842203622149,14.395530914720315
1.4848517718577536,28.543499309110704
5.5082291306634,13.768218284573313
1.4013427860140037,28.449919914324397
3.6699040418006756,24.744480963880115
3.1367559597702543,26.956546857772604
4.936818052323488,17.827789414457772
1.9186322430376768,29.64205342610199
4.605299827276088,19.605472943441363
2.202362148409742,29.205876056015043
4.931350473427298,16.54455431095852
1.803881289055509,28.313312525388866
5.581334079360123,10.090674516042025
1.1378755164394017,23.085464003314655
3.649094368690653,25.633190560447506
3.2515160258059783,27.304528321656985
4.752057165470003,19.735065447846683
2.1662265749706755,30.20910464145629
5.947266383591665,7.2541567170467065
0.897219827551865,19.205484798075094
5.9461764233280645,5.35435198536194
0.8295515335996484,14.645925134901598
5.243810088003009,16.12593637896095
1.6701336618036855,29.753886138835288
3.655467646591637,24.420574366006395
3.106039930266591,26.6851617199277
4.856308866397985,17.29048511340129
1.8951105964926107,28.62654727176423
3.5470380295060666,25.214488301642795
3.249498127586903,26.448615067783404
5.72454283120738,8.122173448568587
0.9966993202894514,20.021575519639168
5.285997669520093,14.8613933479848
1.5513596232974436,28.528238197250445
5.7158874120313286,10.405914698275279
1.1173817578118417,24.38917660137248
5.287401812911319,13.748632277372641
1.4645754155686586,27.105968130967884
5.738037150970543,11.183078384076927
1.1582631924185183,25.868873557482143
4.983930826577332,17.57051512986058
1.879621129312059,29.67953194145885
4.804708752468967,19.00218256508912
2.0749049953008303,29.910598052168552
4.075551276219835,23.536115226693088
2.8240986705246884,28.758416221555187
4.1708195343899135,22.302459496570595
2.647422309652536,28.55680960247585
4.994420142704126,15.808773117898891
1.7202680905480383,27.889775884827685
4.932565548559142,18.173531209224468
1.952906061789772,29.943561299556297
6.027662718935511,4.580897625870817
0.7855671968198807,12.941845259950865
3.757667203745263,24.439471156034134
3.061597451449294,27.329344988259745
4.634648512991779,18.970507610303578
2.129071113101011,28.845876741468803
5.795009233615533,7.03202203333486
0.9303494319250483,18.00194222087049
3.6617852886423607,24.816664930505464
3.1489065094230106,26.946087108173156
5.234615779366902,13.826864938063277
1.4866747920069256,26.898442181380382
4.377388352119316,20.188991029212474
2.3440074478758843,28.286497741531175
4.305165003791522,21.82534185968787
2.543822956613151,29.05516833328456
